antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"cartofi, telina",fasole verde,0.22957198443579765,0.2178988326848249,0.12321660181582361,0.536723163841808,2.46317594834544,1.0,0.07319313439012451,1.6881939831071464,0.7710260499734184,0.38000000000000006,0.4076510104843017,0.5510996771589992
"cartofi, condimente",pasta de rosii,0.09727626459143969,0.2438391699092088,0.058365758754863814,0.6,2.4606382978723405,1.0,0.03464599514501859,1.890402075226978,0.657567049808429,0.20642201834862386,0.4710120068610634,0.4196808510638298
"fasole boabe, pastarnac",bors crud,0.05317769130998703,0.3968871595330739,0.05188067444876784,0.9756097560975611,2.4581539933046392,1.0,0.03077513159422046,24.727626459144062,0.6265068493150686,0.13029315960912055,0.9595594020456333,0.5531643551729636
"piper, smantana",carne de pasare,0.13488975356679636,0.16472114137483787,0.054474708171206226,0.40384615384615385,2.4516959418534223,1.0,0.032255514003912925,1.4011129241454334,0.6844434925394446,0.22222222222222224,0.28628165312947923,0.36727740763173833
"carne de pasare, piper",ardei gras,0.08300907911802853,0.3125810635538262,0.06355382619974059,0.765625,2.4493646265560165,1.0,0.03760675996440353,2.9329874621703413,0.6452963080564618,0.19140625,0.6590507075471698,0.48447225103734437
"fasole verde, verdeata",bors crud,0.17639429312581065,0.3968871595330739,0.17120622568093385,0.9705882352941176,2.4455017301038064,1.0,0.10119759572438644,20.505836575875485,0.7176807444523979,0.42580645161290326,0.9512333965844401,0.7009803921568627
"ardei gras, patrunjel radacina",bors crud,0.16990920881971466,0.3968871595330739,0.16472114137483787,0.9694656488549618,2.4426732525071095,1.0,0.09728635810786941,19.7519455252918,0.7115034448818898,0.4096774193548387,0.9493720758433882,0.692249164296762
"ardei gras, unt",carne de pasare,0.125810635538262,0.16472114137483787,0.05058365758754864,0.4020618556701031,2.440863706469681,1.0,0.029859986104592385,1.3969318842524263,0.6752643993000077,0.21081081081081082,0.28414548248703336,0.35457423492166573
"cartofi, rosie",varza,0.2710765239948119,0.21660181582360571,0.14267185473411154,0.5263157894736842,2.429877087929404,1.0,0.08395618740968405,1.6538406110390544,0.8072953736654803,0.41353383458646614,0.39534681073544786,0.5924992121021115
"carne, ceapa",orez,0.11413748378728923,0.3086900129701686,0.08560311284046693,0.75,2.4296218487394956,1.0,0.050370011489786204,2.7652399481193255,0.6642264519277697,0.25384615384615383,0.6383677298311444,0.5136554621848739
"smantana, varza",ardei gras,0.08041504539559015,0.3125810635538262,0.0609597924773022,0.7580645161290321,2.4251773524293934,1.0,0.03582357206181942,2.841331603977517,0.6390481049125228,0.18359375,0.6480523432744977,0.47654263150849946
"branza, faina",pasta de rosii,0.08560311284046693,0.2438391699092088,0.05058365758754864,0.5909090909090909,2.4233558994197293,1.0,0.02971026561088485,1.848393140221934,0.6423349699945445,0.18139534883720929,0.4589895524715422,0.39917794970986464
"fasole verde, telina",bors crud,0.1297016861219196,0.3968871595330739,0.1245136186770428,0.96,2.418823529411765,1.0,0.07303668488546383,15.07782101167314,0.6739940387481372,0.3096774193548387,0.9336774193548386,0.6368627450980392
drojdie,pasta de rosii,0.10116731517509728,0.2438391699092088,0.05966277561608301,0.5897435897435898,2.4185761047463177,1.0,0.034994221461843986,1.8431420233463036,0.6525503482025221,0.2090909090909091,0.4574482121651933,0.41721222040370975
"drojdie, ulei",pasta de rosii,0.10116731517509728,0.2438391699092088,0.05966277561608301,0.5897435897435898,2.4185761047463177,1.0,0.034994221461843986,1.8431420233463036,0.6525503482025221,0.2090909090909091,0.4574482121651933,0.41721222040370975
"drojdie, faina",pasta de rosii,0.10116731517509728,0.2438391699092088,0.05966277561608301,0.5897435897435898,2.4185761047463177,1.0,0.034994221461843986,1.8431420233463036,0.6525503482025221,0.2090909090909091,0.4574482121651933,0.41721222040370975
supa de oase,patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"carne, supa de oase",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"orez, supa de oase",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"bors crud, supa de oase",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"ou (crud), supa de oase",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"supa de oase, verdeata",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"morcovi, supa de oase",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"ceapa, supa de oase",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"sare, supa de oase",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"paine, supa de oase",patrunjel radacina,0.05966277561608301,0.41374837872892345,0.05966277561608301,1.0,2.4169278996865207,1.0,0.03497739893446112,inf,0.623448275862069,0.14420062695924765,1.0,0.5721003134796239
rosii in bulion,patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"rosii in bulion, supa de oase",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"carne, rosii in bulion",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"orez, rosii in bulion",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"bors crud, rosii in bulion",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"ou (crud), rosii in bulion",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"rosii in bulion, verdeata",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"morcovi, rosii in bulion",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"ceapa, rosii in bulion",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"rosii in bulion, sare",patrunjel radacina,0.06614785992217899,0.41374837872892345,0.06614785992217899,1.0,2.4169278996865207,1.0,0.0387792901229895,inf,0.6277777777777779,0.15987460815047022,1.0,0.5799373040752351
"paine, rosii in bulion",patrunjel radacina,0.05966277561608301,0.41374837872892345,0.05966277561608301,1.0,2.4169278996865207,1.0,0.03497739893446112,inf,0.623448275862069,0.14420062695924765,1.0,0.5721003134796239
"bors crud, dovlecel",patrunjel radacina,0.07263294422827497,0.41374837872892345,0.07263294422827497,1.0,2.4169278996865207,1.0,0.042581181311517884,inf,0.6321678321678321,0.17554858934169282,1.0,0.5877742946708464
"dovlecel, fasole verde",patrunjel radacina,0.05188067444876784,0.41374837872892345,0.05188067444876784,1.0,2.4169278996865207,1.0,0.03041512950822706,inf,0.6183310533515732,0.12539184952978058,1.0,0.5626959247648903
"bors crud, fasole boabe",patrunjel radacina,0.0622568093385214,0.41374837872892345,0.0622568093385214,1.0,2.4169278996865207,1.0,0.036498155409872474,inf,0.6251728907330568,0.15047021943573669,1.0,0.5752351097178683
"pastarnac, telina",patrunjel radacina,0.05966277561608301,0.41374837872892345,0.05966277561608301,1.0,2.4169278996865207,1.0,0.03497739893446112,inf,0.623448275862069,0.14420062695924765,1.0,0.5721003134796239
"bors crud, pastarnac",patrunjel radacina,0.055771725032425425,0.41374837872892345,0.055771725032425425,1.0,2.4169278996865207,1.0,0.032696264221344085,inf,0.6208791208791209,0.13479623824451412,1.0,0.567398119122257
"fasole boabe, pastarnac",patrunjel radacina,0.05317769130998703,0.41374837872892345,0.05317769130998703,1.0,2.4169278996865207,1.0,0.031175507745932734,inf,0.6191780821917809,0.12852664576802508,1.0,0.5642633228840126
"ardei gras, varza",cartofi,0.13748378728923477,0.40207522697795073,0.13359273670557717,0.9716981132075471,2.4167072428484477,1.0,0.07831391172546981,21.126675313445663,0.6796554493028688,0.3290734824281149,0.9526664756681535,0.6519780888618381
"ardei gras, fasole verde",cartofi,0.13229571984435798,0.40207522697795073,0.12840466926070038,0.9705882352941175,2.4139468690702084,1.0,0.07521183767606876,20.329442282749593,0.675046428409657,0.31629392971246,0.950810259027689,0.6449715370018975
"ardei, fasole verde",bors crud,0.05966277561608301,0.3968871595330739,0.057068741893644616,0.9565217391304347,2.4100596760443307,1.0,0.033389352349518286,13.871595330739275,0.6221943573667712,0.14285714285714288,0.9279102384291722,0.5501562944018187
"bors crud, pasta de rosii",fasole verde,0.10376134889753567,0.2178988326848249,0.054474708171206226,0.525,2.4093750000000003,1.0,0.031865231368630356,1.6465287732951055,0.6526772793053545,0.20388349514563103,0.3926616915422886,0.3875
"carne, patrunjel radacina",bors crud,0.08560311284046693,0.3968871595330739,0.08171206225680934,0.9545454545454546,2.4050802139037435,1.0,0.047737285954367215,13.268482490272387,0.6389057750759879,0.2038834951456311,0.924633431085044,0.5802139037433155
"fasole verde, rosie",bors crud,0.19844357976653695,0.3968871595330739,0.1893644617380026,0.954248366013072,2.404331667307446,1.0,0.11060475303688676,13.18232351306283,0.728687325442213,0.46645367412140576,0.9241408391313514,0.7156862745098039
"bulion de carne, patrunjel radacina",bors crud,0.05317769130998703,0.3968871595330739,0.05058365758754864,0.951219512195122,2.396700143472023,1.0,0.02947811473300126,12.363813229572003,0.6154899894625923,0.12662337662337664,0.9191188040912667,0.5393352462936395
"ardei gras, fasole verde",bors crud,0.13229571984435798,0.3968871595330739,0.125810635538262,0.9509803921568627,2.3960976547481736,1.0,0.07330416307085144,12.303501945525282,0.6714899912163099,0.31189710610932475,0.9187223276407337,0.6339869281045751
cacao,zahar,0.0959792477302205,0.4176394293125811,0.0959792477302205,1.0,2.3944099378881987,1.0,0.05589452948232037,inf,0.6441893830703013,0.22981366459627325,1.0,0.6149068322981367
"cacao, sare",zahar,0.0933852140077821,0.4176394293125811,0.0933852140077821,1.0,2.3944099378881987,1.0,0.05438386652333873,inf,0.642346208869814,0.22360248447204972,1.0,0.6118012422360248
"cacao, paine",zahar,0.08560311284046693,0.4176394293125811,0.08560311284046693,1.0,2.3944099378881987,1.0,0.04985187764639384,inf,0.6368794326241134,0.2049689440993789,1.0,0.6024844720496895
"cacao, ceapa",zahar,0.08430609597924774,0.4176394293125811,0.08430609597924774,1.0,2.3944099378881987,1.0,0.049096546166903024,inf,0.6359773371104817,0.2018633540372671,1.0,0.6009316770186336
"cacao, ulei",zahar,0.08430609597924774,0.4176394293125811,0.08430609597924774,1.0,2.3944099378881987,1.0,0.049096546166903024,inf,0.6359773371104817,0.2018633540372671,1.0,0.6009316770186336
"cacao, morcovi",zahar,0.08300907911802853,0.4176394293125811,0.08300907911802853,1.0,2.3944099378881987,1.0,0.048341214687412204,inf,0.635077793493635,0.19875776397515527,1.0,0.5993788819875776
"apa, cacao",zahar,0.08041504539559015,0.4176394293125811,0.08041504539559015,1.0,2.3944099378881987,1.0,0.04683055172843058,inf,0.6332863187588152,0.19254658385093168,1.0,0.5962732919254659
"cacao, lapte",zahar,0.07911802853437094,0.4176394293125811,0.07911802853437094,1.0,2.3944099378881987,1.0,0.04607522024893976,inf,0.6323943661971831,0.18944099378881987,1.0,0.59472049689441
"cacao, faina",zahar,0.0622568093385214,0.4176394293125811,0.0622568093385214,1.0,2.3944099378881987,1.0,0.03625591101555915,inf,0.6210235131396956,0.14906832298136646,1.0,0.5745341614906833
"cacao, ou (crud)",zahar,0.0609597924773022,0.4176394293125811,0.0609597924773022,1.0,2.3944099378881987,1.0,0.03550057953606833,inf,0.6201657458563535,0.14596273291925466,1.0,0.5729813664596273
"cacao, unt",zahar,0.055771725032425425,0.4176394293125811,0.055771725032425425,1.0,2.3944099378881987,1.0,0.03247925361810508,inf,0.6167582417582418,0.13354037267080746,1.0,0.5667701863354038
"cacao, rosie",zahar,0.058365758754863814,0.4176394293125811,0.058365758754863814,1.0,2.3944099378881987,1.0,0.03398991657708671,inf,0.6184573002754821,0.13975155279503104,1.0,0.5698757763975155
"cacao, verdeata",zahar,0.06874189364461739,0.4176394293125811,0.06874189364461739,1.0,2.3944099378881987,1.0,0.04003256841301324,inf,0.6253481894150418,0.16459627329192544,1.0,0.5822981366459627
"bors crud, ulei",fasole verde,0.33852140077821014,0.2178988326848249,0.17639429312581065,0.5210727969348659,2.3913519430760806,1.0,0.10263087505740688,1.6330272373540855,0.8795847750865052,0.46416382252559735,0.38764034234955486,0.6652983032293377
"carne de pasare, patrunjel radacina",bors crud,0.07003891050583658,0.3968871595330739,0.06614785992217899,0.9444444444444444,2.3796296296296298,1.0,0.03835031567472634,10.856031128404666,0.6234309623430961,0.16504854368932037,0.9078853046594981,0.5555555555555556
"ardei gras, varza",bors crud,0.13748378728923477,0.3968871595330739,0.1297016861219196,0.9433962264150944,2.3769885312615613,1.0,0.07513613630284588,10.654993514915697,0.6716390977443609,0.32051282051282054,0.9061472915398662,0.6350968060180047
"bors crud, varza",patrunjel radacina,0.1504539559014267,0.41374837872892345,0.14785992217898833,0.9827586206896552,2.3752567290022704,1.0,0.08560984185142008,34.00259403372259,0.6815320744609616,0.3551401869158879,0.9705904790967349,0.670062695924765
"patrunjel radacina, varza",bors crud,0.1569390402075227,0.3968871595330739,0.14785992217898833,0.9421487603305786,2.3738454059309677,1.0,0.08557283229117776,10.425236242356881,0.6864777327935223,0.36421725239616615,0.904078912290056,0.6573488899692108
"smantana, telina",ardei gras,0.20103761348897536,0.3125810635538262,0.14915693904020752,0.7419354838709677,2.373577834292598,1.0,0.08631638800150057,2.6637483787289233,0.724308300395257,0.409252669039146,0.6245891661594644,0.6095569535537411
"ardei gras, patrunjel radacina",cartofi,0.16990920881971466,0.40207522697795073,0.1621271076523995,0.9541984732824428,2.373183944841172,1.0,0.09381082395056868,13.054690877648087,0.6970625,0.3955696202531646,0.9233991819973175,0.6787121398670278
"cartofi, rosie",fasole verde,0.2710765239948119,0.2178988326848249,0.14007782101167315,0.5167464114832536,2.371496924128503,1.0,0.08101056286494371,1.6184073660284317,0.7933965994464215,0.40148698884758366,0.38210859577709544,0.5798017771701982
"carne, paine",orez,0.10635538261997406,0.3086900129701686,0.07782101167315175,0.7317073170731707,2.3703627792580444,1.0,0.04499016723274472,2.576700860747553,0.6469279148524432,0.23076923076923075,0.611906832013911,0.4919040787046526
"patrunjel, patrunjel radacina",bors crud,0.0648508430609598,0.3968871595330739,0.0609597924773022,0.94,2.36843137254902,1.0,0.03522132558151271,10.05188067444876,0.6178475521586448,0.15210355987055016,0.900516129032258,0.546797385620915
"fasole verde, varza",patrunjel radacina,0.12710765239948119,0.41374837872892345,0.1245136186770428,0.979591836734694,2.3676028405092446,1.0,0.0719230335727179,28.726329442282875,0.6617446755819713,0.2990654205607477,0.9651887303594006,0.6402661378030836
"bors crud, telina",patrunjel radacina,0.1867704280155642,0.41374837872892345,0.1828793774319066,0.9791666666666666,2.366575235109718,1.0,0.1056034156459598,28.140077821011623,0.7100682072686552,0.43788819875776397,0.9644634955752212,0.7105864681295715
"bors crud, patrunjel",patrunjel radacina,0.0622568093385214,0.41374837872892345,0.0609597924773022,0.9791666666666666,2.366575235109718,1.0,0.03520113854865327,28.140077821011623,0.615785291780701,0.146875,0.9644634955752212,0.5632510449320794
"cartofi, fasole verde",bors crud,0.14656290531776914,0.3968871595330739,0.13748378728923477,0.9380530973451328,2.3635259413499914,1.0,0.07931485210475053,9.73596442468038,0.6759763720823537,0.3386581469648563,0.8972880388238651,0.6422291630516513
"ceapa, pastarnac",patrunjel radacina,0.058365758754863814,0.41374837872892345,0.057068741893644616,0.9777777777777777,2.363218390804598,1.0,0.03292000383553624,26.381322957198407,0.6126033057851239,0.1375,0.9620943952802359,0.5578544061302682
"fasole verde, telina",cartofi,0.1297016861219196,0.40207522697795073,0.12321660181582361,0.95,2.3627419354838706,1.0,0.07106676692892987,11.958495460440975,0.6627186445995764,0.3015873015873016,0.9163774403470715,0.6282258064516129
"apa, bors crud",fasole verde,0.35797665369649806,0.2178988326848249,0.18417639429312582,0.5144927536231885,2.3611542443064186,1.0,0.10617369932423909,1.6108949416342415,0.8979086641058474,0.47019867549668887,0.3792270531400967,0.6798654244306419
"fasole verde, varza",cartofi,0.12710765239948119,0.40207522697795073,0.12062256809338522,0.9489795918367347,2.360204081632653,1.0,0.06951572990422936,11.719325551232178,0.6602278355621596,0.29523809523809524,0.9146708574970119,0.6244897959183674
"rosie, varza",ardei gras,0.1828793774319066,0.3125810635538262,0.13488975356679636,0.7375886524822695,2.3596715811777167,1.0,0.0777251232670694,2.6196235145651485,0.7051739926739927,0.3741007194244604,0.618265756724207,0.5845619610959065
"bors crud, verdeata",patrunjel radacina,0.35797665369649806,0.41374837872892345,0.34889753566796367,0.9746376811594202,2.355629003679978,1.0,0.2007852755782323,23.115063924402346,0.8963613833502311,0.825153374233129,0.9567381685263561,0.9089489346235973
"ardei gras, bors crud",cartofi,0.16990920881971466,0.40207522697795073,0.1608300907911803,0.9465648854961832,2.354198473282443,1.0,0.09251380708934949,11.18973503798407,0.69296875,0.39116719242902215,0.9106323789968704,0.6732824427480917
"dovlecel, verdeata",bors crud,0.07782101167315175,0.3968871595330739,0.07263294422827497,0.9333333333333333,2.3516339869281047,1.0,0.041746783953327586,9.046692607003894,0.6232670283303194,0.18064516129032263,0.8894623655913979,0.5581699346405229
"bors crud, orez",patrunjel radacina,0.13748378728923477,0.41374837872892345,0.13359273670557717,0.9716981132075471,2.3485242798840718,1.0,0.07670904261314411,20.71422395157796,0.6657274253595152,0.31987577639751547,0.9517239939889797,0.647291062873366
"ardei, bors crud",patrunjel radacina,0.08560311284046693,0.41374837872892345,0.08300907911802853,0.9696969696969696,2.34368766030208,1.0,0.04759092996613625,19.34630350194547,0.6269946808510639,0.19937694704049844,0.9483105390185035,0.5851619644723093
"ardei gras, bors crud",patrunjel radacina,0.16990920881971466,0.41374837872892345,0.16472114137483787,0.9694656488549618,2.343128574505253,1.0,0.09442148169456682,19.199740596627723,0.6905511811023622,0.39318885448916413,0.9479159629804769,0.6837923855560075
"bors crud, carne",patrunjel radacina,0.08430609597924774,0.41374837872892345,0.08171206225680934,0.9692307692307692,2.3425608873884736,1.0,0.04683055172843058,19.053177691309987,0.6258824587436487,0.19626168224299065,0.9475153165418652,0.5833614661200868
"carne, lapte",orez,0.08430609597924774,0.3086900129701686,0.0609597924773022,0.7230769230769231,2.3424046541693597,1.0,0.03493534261600394,2.496397175385502,0.6258513651979988,0.18359374999999997,0.5994227161206523,0.46027795733678084
"apa, ardei gras",varza,0.26588845654993515,0.21660181582360571,0.13488975356679636,0.5073170731707317,2.3421644515846354,1.0,0.07729783107154452,1.590065621348127,0.7805959499864092,0.3880597014925373,0.37109513810369893,0.5650357820943479
"bors crud, mar",fasole verde,0.12710765239948119,0.2178988326848249,0.0648508430609598,0.5102040816326532,2.3414723032069977,1.0,0.03715423397780436,1.5967898832684828,0.6563447251114413,0.2314814814814815,0.3737435272616511,0.4039115646258504
"cartofi, patrunjel radacina",bors crud,0.23605706874189364,0.3968871595330739,0.2191958495460441,0.9285714285714286,2.339635854341737,1.0,0.12550783004537036,8.44357976653697,0.7495102520569416,0.5297805642633229,0.8815668202764978,0.7404295051353875
"ardei, patrunjel radacina",bors crud,0.08949416342412451,0.3968871595330739,0.08300907911802853,0.9275362318840579,2.337027564649048,1.0,0.04748999480183903,8.32295719844357,0.6283386752136751,0.2057877813504823,0.879850397381954,0.5683432793407217
"bors crud, cartofi",patrunjel radacina,0.22697795071335927,0.41374837872892345,0.2191958495460441,0.9657142857142857,2.3340618002686973,1.0,0.12528409043117822,17.099005620406416,0.739386839283587,0.52,0.9415170670037927,0.7477474249888043
bulion de carne,piper,0.11154345006485085,0.4293125810635538,0.11154345006485085,1.0,2.3293051359516617,1.0,0.06365644361677611,inf,0.6423357664233578,0.25981873111782483,1.0,0.6299093655589124
"bulion de carne, orez",piper,0.11154345006485085,0.4293125810635538,0.11154345006485085,1.0,2.3293051359516617,1.0,0.06365644361677611,inf,0.6423357664233578,0.25981873111782483,1.0,0.6299093655589124
"apa, bulion de carne",piper,0.11154345006485085,0.4293125810635538,0.11154345006485085,1.0,2.3293051359516617,1.0,0.06365644361677611,inf,0.6423357664233578,0.25981873111782483,1.0,0.6299093655589124
"bulion de carne, ceapa",piper,0.11154345006485085,0.4293125810635538,0.11154345006485085,1.0,2.3293051359516617,1.0,0.06365644361677611,inf,0.6423357664233578,0.25981873111782483,1.0,0.6299093655589124
"bulion de carne, ulei",piper,0.11154345006485085,0.4293125810635538,0.11154345006485085,1.0,2.3293051359516617,1.0,0.06365644361677611,inf,0.6423357664233578,0.25981873111782483,1.0,0.6299093655589124
"bulion de carne, sare",piper,0.11154345006485085,0.4293125810635538,0.11154345006485085,1.0,2.3293051359516617,1.0,0.06365644361677611,inf,0.6423357664233578,0.25981873111782483,1.0,0.6299093655589124
"bulion de carne, morcovi",piper,0.10894941634241245,0.4293125810635538,0.10894941634241245,1.0,2.3293051359516617,1.0,0.06217606120708363,inf,0.6404657933042214,0.2537764350453172,1.0,0.6268882175226587
"bulion de carne, paine",piper,0.08819714656290532,0.4293125810635538,0.08819714656290532,1.0,2.3293051359516617,1.0,0.050333001929543895,inf,0.6258890469416786,0.20543806646525686,1.0,0.6027190332326284
"bulion de carne, lapte",piper,0.07652399481193256,0.4293125810635538,0.07652399481193256,1.0,2.3293051359516617,1.0,0.04367128108592779,inf,0.6179775280898876,0.17824773413897282,1.0,0.5891238670694864
"bulion de carne, verdeata",piper,0.07392996108949416,0.4293125810635538,0.07392996108949416,1.0,2.3293051359516617,1.0,0.04219089867623532,inf,0.6162464985994398,0.17220543806646527,1.0,0.5861027190332326
"bulion de carne, rosie",piper,0.06355382619974059,0.4293125810635538,0.06355382619974059,1.0,2.3293051359516617,1.0,0.03626936903746545,inf,0.6094182825484765,0.14803625377643503,1.0,0.5740181268882175
"bors crud, bulion de carne",piper,0.05317769130998703,0.4293125810635538,0.05317769130998703,1.0,2.3293051359516617,1.0,0.03034783939869558,inf,0.6027397260273973,0.12386706948640484,1.0,0.5619335347432024
"bulion de carne, patrunjel radacina",piper,0.05317769130998703,0.4293125810635538,0.05317769130998703,1.0,2.3293051359516617,1.0,0.03034783939869558,inf,0.6027397260273973,0.12386706948640484,1.0,0.5619335347432024
"fasole verde, verdeata",ardei gras,0.17639429312581065,0.3125810635538262,0.12840466926070038,0.7279411764705881,2.3288076641444957,1.0,0.07326715351060911,2.526729063694043,0.6928020361091227,0.35611510791366896,0.6042314095449498,0.5693647791066634
"bors crud, carne de pasare",patrunjel radacina,0.06874189364461739,0.41374837872892345,0.06614785992217899,0.9622641509433961,2.3257230732832554,1.0,0.03770601287596246,15.535667963683487,0.6121033371565896,0.15887850467289721,0.9356319919853062,0.5610693795469331
carne,orez,0.11932555123216602,0.3086900129701686,0.08560311284046693,0.717391304347826,2.3239861161856044,1.0,0.048768506882937074,2.446173800259403,0.6468960592671933,0.25,0.5911983032873807,0.497351114358787
"carne, sare",orez,0.11932555123216602,0.3086900129701686,0.08560311284046693,0.717391304347826,2.3239861161856044,1.0,0.048768506882937074,2.446173800259403,0.6468960592671933,0.25,0.5911983032873807,0.497351114358787
"fasole verde, ou (crud)",bors crud,0.08171206225680934,0.3968871595330739,0.07522697795071336,0.9206349206349206,2.31963896669779,1.0,0.0427965096620186,7.599221789883265,0.619520748100526,0.18649517684887462,0.8684075780849971,0.5550887021475257
"bors crud, carne de porc",patrunjel radacina,0.0622568093385214,0.41374837872892345,0.05966277561608301,0.9583333333333334,2.316222570532916,1.0,0.03390412168743408,14.07003891050585,0.6059895363521558,0.14330218068535827,0.9289269911504425,0.5512669801462905
"carne de pasare, fasole verde",patrunjel radacina,0.0622568093385214,0.41374837872892345,0.05966277561608301,0.9583333333333334,2.316222570532916,1.0,0.03390412168743408,14.07003891050585,0.6059895363521558,0.14330218068535827,0.9289269911504425,0.5512669801462905
"ou (crud), pasta de rosii",condimente,0.10246433203631647,0.251621271076524,0.05966277561608301,0.5822784810126582,2.314106746704946,1.0,0.033880570149098066,1.7915733207562001,0.6326966574516211,0.20264317180616745,0.44183138450738213,0.40969594153725697
"fasole verde, patrunjel radacina",ardei gras,0.16861219195849547,0.3125810635538262,0.1219195849546044,0.7230769230769231,2.3132460900095753,1.0,0.069214606664076,2.482346159388961,0.6828426328542504,0.33935018050541516,0.597155297532656,0.5565592084264284
"fasole verde, verdeata",patrunjel radacina,0.17639429312581065,0.41374837872892345,0.16861219195849547,0.9558823529411765,2.310298727641527,1.0,0.09562933916065683,13.288370082144416,0.6886250757116898,0.4,0.924746225923998,0.6817029319564817
"paine, pastarnac",patrunjel radacina,0.058365758754863814,0.41374837872892345,0.055771725032425425,0.9555555555555556,2.3095088819226754,1.0,0.03162298697431705,13.190661478599237,0.6021526042667692,0.1339563862928349,0.9241887905604721,0.5451758969000349
"bors crud, lapte",fasole verde,0.2529182879377432,0.2178988326848249,0.12710765239948119,0.5025641025641026,2.306410256410256,1.0,0.07199705269320252,1.5722652332624654,0.7581845238095238,0.36981132075471695,0.3639749968108177,0.5429487179487179
"pastarnac, patrunjel radacina",bors crud,0.0609597924773022,0.3968871595330739,0.055771725032425425,0.9148936170212767,2.305173133083021,1.0,0.031577566150383304,7.086575875486391,0.6029487344211744,0.13870967741935486,0.858888126286891,0.527708246419135
"drojdie, sare",condimente,0.09857328145265888,0.251621271076524,0.057068741893644616,0.5789473684210527,2.300868149755833,1.0,0.032265607520342646,1.7773994811932556,0.6272073250490517,0.1946902654867257,0.43738027912067867,0.4028757460661964
"fasole verde, pasta de rosii",bors crud,0.05966277561608301,0.3968871595330739,0.054474708171206226,0.9130434782608695,2.3005115089514065,1.0,0.030795318627079897,6.9357976653696465,0.6011822660098523,0.13548387096774192,0.8558204768583447,0.525149190110827
