antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"ardei gras, paine",ceapa,0.06884681583476764,0.22306368330464715,0.0685025817555938,0.9950000000000001,4.460609567901235,1.0,0.053145357431693824,155.38726333907388,0.8331769754502641,0.3066255778120185,0.9935644661054498,0.6510493827160495
"piper, telina",apa,0.05266781411359724,0.21101549053356283,0.049569707401032705,0.9411764705882354,4.460224546588619,1.0,0.03845598277052148,13.412736660929454,0.8189271438953488,0.23151125401929262,0.9254439995893646,0.5880433739564341
"orez, verdeata",ceapa,0.06333907056798622,0.22306368330464715,0.06299483648881239,0.9945652173913044,4.458660426731079,1.0,0.048866190110824416,142.95628227194723,0.8281731041504751,0.2819722650231125,0.9930048544624455,0.6384863123993559
"ceapa, unt",verdeata,0.09087779690189329,0.17246127366609296,0.06987951807228916,0.7689393939393939,4.458620637512853,1.0,0.054206617470620125,3.581479077904122,0.8532575547029319,0.3612099644128114,0.7207857484999748,0.5870645073489384
"lapte, sare",cartofi,0.15628227194492256,0.10671256454388985,0.07435456110154905,0.4757709251101321,4.45843399175785,1.0,0.05767727906956076,1.7040020827608149,0.9193904226543965,0.39416058394160575,0.4131462572042134,0.5862725593292595
"apa, ou (crud)",telina,0.09569707401032702,0.12426850258175559,0.05301204819277108,0.5539568345323741,4.457741286195421,1.0,0.0411199161040523,1.9633335184054188,0.8577558718403787,0.3175257731958763,0.49066218723134697,0.4902748161581538
"faina, morcovi",verdeata,0.10120481927710843,0.17246127366609296,0.07779690189328743,0.7687074829931972,4.457275924341792,1.0,0.06034298985961055,3.5778880226789505,0.8629860732164463,0.3971880492091388,0.7205055066951905,0.6099026436922074
"faina, telina",ceapa,0.059208261617900174,0.22306368330464715,0.058864027538726334,0.9941860465116279,4.4569605943152455,1.0,0.045656814620172355,133.63304647160047,0.824445856683421,0.263482280431433,0.9925168210528484,0.6290374677002584
"rosie, smantana",morcovi,0.038898450946643716,0.21445783132530122,0.03717728055077452,0.9557522123893805,4.456597394849358,1.0,0.028835203118843702,17.753253012048166,0.807004802080017,0.1719745222929936,0.9436722949128616,0.5645534737709342
"ceapa, varza",apa,0.05197934595524957,0.21101549053356283,0.048881239242685025,0.9403973509933774,4.456532307725548,1.0,0.03791279205832427,13.237406769936872,0.8181364877719476,0.2282958199356913,0.9244565028951839,0.5860224927886952
"morcovi, varza",apa,0.05197934595524957,0.21101549053356283,0.048881239242685025,0.9403973509933774,4.456532307725548,1.0,0.03791279205832427,13.237406769936872,0.8181364877719476,0.2282958199356913,0.9244565028951839,0.5860224927886952
"patrunjel radacina, sare",telina,0.10877796901893287,0.12426850258175559,0.060240963855421686,0.5537974683544304,4.456458851993409,1.0,0.046723288531554295,1.9626322920862784,0.8702731335871544,0.348605577689243,0.49048020659183195,0.5192810056453593
"apa, orez",verdeata,0.06987951807228916,0.17246127366609296,0.05370051635111876,0.7684729064039408,4.455915754697501,1.0,0.041649005661199015,3.5742630094847465,0.8338481466719809,0.2846715328467153,0.7202220437202363,0.5399250759564614
"ou (crud), rosie",lapte,0.058864027538726334,0.1614457831325301,0.0423407917383821,0.7192982456140351,4.455354804922755,1.0,0.03283744271405761,2.9873493975903616,0.824058379574286,0.23791102514506773,0.6652550917523694,0.49077918677290244
"orez, piper",ceapa,0.055077452667814115,0.22306368330464715,0.054733218588640276,0.99375,4.455005787037037,1.0,0.042447439129520294,124.30981067125691,0.8207375330790116,0.2449922958397535,0.991955582631812,0.6195601851851852
"ardei gras, cartofi",ceapa,0.054044750430292596,0.22306368330464715,0.05370051635111876,0.9936305732484078,4.4544703939608405,1.0,0.04164509525685728,121.97900172117257,0.8198130108610456,0.2403697996918336,0.9918018676502545,0.6171856569945743
"refined salt, sugar, white",lemon juice 100%,0.13631669535283994,0.11566265060240964,0.070223752151463,0.5151515151515151,4.453914141414141,1.0,0.05445700184559235,1.82394578313253,0.8978735376175181,0.38636363636363635,0.45173808934026916,0.5611471861471862
"piper, telina",ceapa,0.05266781411359724,0.22306368330464715,0.05232358003442341,0.9934640522875818,4.453723876381829,1.0,0.040575303426639925,118.87125645439144,0.8185817013463892,0.23420647149460713,0.9915875373927447,0.6140159767610749
"morcovi, zahar",piper,0.09225473321858864,0.11394148020654045,0.046815834767642,0.5074626865671642,4.453713306578888,1.0,0.03630419390865651,1.7989672977624784,0.8542795957973632,0.2937365010799136,0.4441255262150785,0.4591694097488389
"mar, verdeata",rosie,0.05542168674698795,0.1352839931153184,0.033390705679862305,0.6024844720496895,4.453479367186636,1.0,0.025893038591543453,2.1753012048192772,0.8209551861981907,0.212253829321663,0.5402935474937691,0.4246519052360407
"faina, patrunjel radacina",ceapa,0.05129087779690189,0.22306368330464715,0.05094664371772806,0.993288590604027,4.452937277322065,1.0,0.03950551159642258,115.76351118760967,0.8173518220688033,0.2280431432973806,0.9913616994704024,0.610841826166211
"bors crud, ou (crud)",ceapa,0.05129087779690189,0.22306368330464715,0.05094664371772806,0.993288590604027,4.452937277322065,1.0,0.03950551159642258,115.76351118760967,0.8173518220688033,0.2280431432973806,0.9913616994704024,0.610841826166211
"cartofi, ceapa",unt,0.09707401032702237,0.10671256454388985,0.04612736660929432,0.475177304964539,4.452871196522535,1.0,0.03576835001673771,1.7020747080988046,0.8587921998850581,0.29257641921397376,0.4124817228986458,0.453717684740334
"cartofi, patrunjel radacina",apa,0.06265060240963856,0.21101549053356283,0.058864027538726334,0.9395604395604394,4.452566194001756,1.0,0.045643779939033235,13.054107338444663,0.8272373306874727,0.2740384615384615,0.9233957578198414,0.6092581969417206
"faina, morcovi",ceapa,0.10120481927710843,0.22306368330464715,0.10051635111876076,0.9931972789115646,4.4525279247501475,1.0,0.07794123136262779,114.20963855421675,0.8627198942304161,0.4492307692307692,0.9912441715720404,0.721907281431091
"telina, unt",ceapa,0.05025817555938038,0.22306368330464715,0.04991394148020654,0.9931506849315068,4.452319042787079,1.0,0.038703167723759556,113.43270223752107,0.8164302408418843,0.2234206471494607,0.9911842001444516,0.6084580585151361
"apa, ulei",piper,0.1900172117039587,0.11394148020654045,0.0963855421686747,0.5072463768115942,4.4518148780594595,1.0,0.07473469980240609,1.7981775842867267,0.9572703539554368,0.4643449419568823,0.4438814004031396,0.6765839134813258
"bors crud, faina",ceapa,0.04819277108433735,0.22306368330464715,0.04784853700516351,0.9928571428571428,4.451003086419753,1.0,0.03709847997843353,108.7710843373481,0.8145888352609053,0.21417565485362097,0.9908063801506422,0.6036816578483245
"ceapa, unt",morcovi,0.09087779690189329,0.21445783132530122,0.08674698795180723,0.9545454545454545,4.450970377936669,1.0,0.06725753271260601,17.281927710843348,0.8528335226555597,0.3968503937007874,0.9421360847741214,0.6795199182839632
"patrunjel radacina, piper",ceapa,0.04750430292598967,0.22306368330464715,0.04716006884681583,0.9927536231884058,4.450539005188763,1.0,0.03656358406332485,107.21721170395823,0.8139754510273584,0.2110939907550077,0.9906731392832604,0.6020866881374127
"morcovi, ulei",piper,0.19483648881239243,0.11394148020654045,0.09879518072289156,0.5070671378091872,4.450241798597247,1.0,0.07659522278936251,1.797523735494975,0.9629014454195113,0.47049180327868845,0.44367911240702756,0.6870683121070105
"orez, ulei",ou (crud),0.07366609294320138,0.12289156626506025,0.04027538726333907,0.5467289719626167,4.448873007146783,1.0,0.03122244572092155,1.935063967209042,0.8368731479099372,0.25770925110132153,0.483221218034302,0.4372300321997957
"bors crud, ou (crud)",lapte,0.05129087779690189,0.1614457831325301,0.03683304647160069,0.7181208053691276,4.448061704898328,1.0,0.028552350538124965,2.9748709122203105,0.817092359236602,0.20939334637964777,0.6638509604258275,0.4731328973540734
"morcovi, unt",ceapa,0.08743545611015491,0.22306368330464715,0.08674698795180723,0.9921259842519685,4.447725284339458,1.0,0.06724331306045425,98.67091222031,0.849436870183758,0.3876923076923077,0.9898653009534641,0.6905074365704287
"paine, telina",patrunjel radacina,0.10361445783132531,0.10981067125645438,0.05060240963855422,0.4883720930232558,4.447401035211781,1.0,0.0392244364722228,1.7399155061805665,0.8647502011557311,0.3107822410147992,0.42525944711235814,0.4745935700225997
"orez, verdeata",faina,0.06333907056798622,0.12220309810671257,0.03442340791738382,0.5434782608695652,4.447336191059399,1.0,0.026683177262776206,1.9227932136710104,0.8275633958103639,0.2277904328018223,0.47992327365728893,0.4125842008573178
"orez, patrunjel radacina",ceapa,0.043029259896729774,0.22306368330464715,0.04268502581755594,0.9920000000000001,4.447160493827161,1.0,0.033086760615118456,97.11703958692037,0.8099907171037364,0.1910631741140216,0.9897031457687195,0.5916790123456791
"lapte, orez",verdeata,0.05611015490533563,0.17246127366609296,0.043029259896729774,0.7668711656441718,4.4466282159607164,1.0,0.03335243111615382,3.549705589274391,0.8211874544128372,0.23191094619666047,0.7182864959219297,0.5081860818240819
"bors crud, piper",ceapa,0.04165232358003442,0.22306368330464715,0.04130808950086059,0.9917355371900828,4.445974900520356,1.0,0.0320169687849011,94.00929432013928,0.808764367816092,0.18489984591679512,0.9893627538933053,0.588460361187634
"bors crud, zahar",ceapa,0.04165232358003442,0.22306368330464715,0.04130808950086059,0.9917355371900828,4.445974900520356,1.0,0.0320169687849011,94.00929432013928,0.808764367816092,0.18489984591679512,0.9893627538933053,0.588460361187634
"morcovi, unt",patrunjel radacina,0.08743545611015491,0.10981067125645438,0.04268502581755594,0.4881889763779528,4.445733468269445,1.0,0.033083679690485576,1.7392929961604662,0.8493264866574999,0.2761692650334076,0.425053741832155,0.4384518549601363
"condimente, verdeata",ceapa,0.04027538726333907,0.22306368330464715,0.039931153184165236,0.9914529914529916,4.444708241004538,1.0,0.03094717695468375,90.9015490533578,0.8075372285163014,0.17873651771956858,0.9889990873597432,0.585232668566002
"pasta de rosii, piper",ceapa,0.039931153184165236,0.22306368330464715,0.039586919104991396,0.9913793103448275,4.444377926777352,1.0,0.03067972899712941,90.12461273666018,0.8072302679782376,0.17719568567026195,0.9889042519059476,0.5844242230736483
"cartofi, verdeata",ceapa,0.07951807228915662,0.22306368330464715,0.07882960413080894,0.9913419913419913,4.44421062476618,1.0,0.061092010036704475,89.73614457831285,0.8419374014037815,0.35230769230769227,0.9888562183644148,0.6723685265351932
"lemon juice 100%, refined salt","sugar, white",0.10223752151462995,0.15456110154905336,0.070223752151463,0.6868686868686869,4.443994510809655,1.0,0.05442180820651675,2.699950030536894,0.8632319108625046,0.3763837638376384,0.6296227749810812,0.5706058356392432
"apa, varza",morcovi,0.05129087779690189,0.21445783132530122,0.048881239242685025,0.953020134228188,4.44385792926627,1.0,0.0378815088235904,16.720826161790043,0.8168681902737177,0.2253968253968254,0.9401943426524477,0.5904747541124888
"piper, unt",ceapa,0.038898450946643716,0.22306368330464715,0.03855421686746988,0.9911504424778762,4.443351906478751,1.0,0.029877385124466395,87.79380378657584,0.8063088415882111,0.17257318952234207,0.9886096745229198,0.5819949743253579
"cartofi, fasole verde",ceapa,0.038898450946643716,0.22306368330464715,0.03855421686746988,0.9911504424778762,4.443351906478751,1.0,0.029877385124466395,87.79380378657584,0.8063088415882111,0.17257318952234207,0.9886096745229198,0.5819949743253579
"orez, piper",apa,0.055077452667814115,0.21101549053356283,0.05163511187607573,0.9375,4.442801794453507,1.0,0.04001291618403785,12.623752151462995,0.8200850030358229,0.2407704654895666,0.9207842495636999,0.5910991027732463
"ceapa, sare",telina,0.22134251290877796,0.12426850258175559,0.12220309810671257,0.552099533437014,4.442795414500071,1.0,0.09469719546985582,1.9551921973608721,0.995195576642881,0.5469953775038522,0.4885413304380997,0.7677395174110277
"orez, paine",lapte,0.06815834767641997,0.1614457831325301,0.048881239242685025,0.7171717171717171,4.442183024272577,1.0,0.037877361425046135,2.964888123924268,0.831563447920623,0.2704761904761905,0.6627191454777661,0.5099717860911891
"paine, rosie",piper,0.11290877796901894,0.11394148020654045,0.05714285714285714,0.5060975609756098,4.44173237049591,1.0,0.0442778638527555,1.7939950277299674,0.8734869629858198,0.33671399594320484,0.4425848541702201,0.5038040674968682
"apa, orez",patrunjel radacina,0.06987951807228916,0.10981067125645438,0.034079173838209985,0.4876847290640394,4.4411414982164095,1.0,0.02640565705161438,1.7375810936051899,0.8330454807138746,0.23404255319148942,0.42448729231671867,0.39901477832512317
"orez, telina",ceapa,0.03683304647160069,0.22306368330464715,0.03648881239242685,0.9906542056074766,4.441127264335988,1.0,0.028272697379140364,83.13218588640275,0.8044627564163082,0.16332819722650233,0.9879709646830834,0.5771172262605284
"fermented fish, liquid part (fermented for 3 -12 months), lemon juice 100%","sugar, white",0.09879518072289156,0.15456110154905336,0.06781411359724612,0.686411149825784,4.441034276712477,1.0,0.0525442216369782,2.6960107095046855,0.8597681804609245,0.3654916512059368,0.6290815921188528,0.5625819668950746
"patrunjel radacina, ulei",apa,0.09259896729776247,0.21101549053356283,0.08674698795180723,0.9368029739776952,4.439498596093319,1.0,0.06720717144456853,12.48451959096892,0.8538113905147289,0.4,0.9199008025328117,0.6739479796479014
"unt, verdeata",ceapa,0.07056798623063683,0.22306368330464715,0.06987951807228916,0.9902439024390245,4.439287865100874,1.0,0.05413836314029169,79.6359724612745,0.8335613939062216,0.31230769230769234,0.9874428606935604,0.6517577536886481
"ardei gras, fasole verde",ceapa,0.0351118760757315,0.22306368330464715,0.03476764199655766,0.9901960784313725,4.439073468893731,1.0,0.026935457591368672,79.24750430292538,0.8029197853784665,0.15562403697996915,0.9873813060891169,0.5730301379811183
"cartofi, rosie",unt,0.07194492254733219,0.10671256454388985,0.034079173838209985,0.4736842105263158,4.438879456706282,1.0,0.026401746647272642,1.6972461273666093,0.8347757995384109,0.23571428571428574,0.41081026265084686,0.39651952461799667
"morcovi, smantana",ceapa,0.0685025817555938,0.22306368330464715,0.06781411359724612,0.9899497487437185,4.437969166821763,1.0,0.052533675394965645,77.30516351118727,0.8316412859560067,0.303076923076923,0.9870642534782909,0.6469810472113654
"ou (crud), verdeata",lapte,0.08984509466437177,0.1614457831325301,0.06437177280550775,0.7164750957854408,4.437868130611313,1.0,0.04986666113680195,2.9576033865190507,0.8511370715250756,0.3443830570902396,0.6618884044567757,0.5575978890441063
"morcovi, piper",ceapa,0.10154905335628227,0.22306368330464715,0.10051635111876076,0.9898305084745763,4.437434609750994,1.0,0.07786444524100829,76.39873780837674,0.862200178449588,0.4485407066052227,0.9869107785195587,0.7202238962125969
"rosie, varza",apa,0.048537005163511185,0.21101549053356283,0.045438898450946646,0.9361702127659576,4.436499947936553,1.0,0.03519683849733826,12.360757314974208,0.8141116300486779,0.2122186495176849,0.9190988080650553,0.5757523168234355
"lapte, ulei",unt,0.14251290877796902,0.10671256454388985,0.06746987951807229,0.47342995169082125,4.43649680536076,1.0,0.05226196154176579,1.69642659760931,0.9033336337345055,0.37121212121212127,0.4105256299274897,0.5528440081034751
"rosie, unt",verdeata,0.05714285714285714,0.17246127366609296,0.043717728055077454,0.7650602409638555,4.436127744510978,1.0,0.03386279813130071,3.522344322344323,0.821522309711286,0.2351851851851852,0.7160981697171381,0.5092766274679557
"cartofi, patrunjel radacina",ceapa,0.06265060240963856,0.22306368330464715,0.06196213425129088,0.9890109890109889,4.433760683760684,1.0,0.0479870601165419,70.70120481927665,0.8262210796915167,0.27692307692307694,0.9858559694625266,0.6333943833943834
"ceai, sare",cartofi,0.0640275387263339,0.10671256454388985,0.030292598967297763,0.4731182795698925,4.433576135969476,1.0,0.02346005610837745,1.6954230917840458,0.8274265271323014,0.21568627450980393,0.4101767252988585,0.378494623655914
"smantana, verdeata",ceapa,0.06196213425129088,0.22306368330464715,0.0612736660929432,0.9888888888888888,4.433213305898491,1.0,0.04745216420143322,69.92426850258131,0.8255849912380167,0.27384615384615385,0.9856988135676658,0.6317901234567901
"cartofi, telina",ceapa,0.060929432013769366,0.22306368330464715,0.060240963855421686,0.9887005649717514,4.432369045127991,1.0,0.04664982032877021,68.75886402753869,0.82463133640553,0.2692307692307692,0.9854564205772873,0.6293811466834066
"ulei, verdeata",rosie,0.15559380378657486,0.1352839931153184,0.09328743545611015,0.5995575221238938,4.4318437704069,1.0,0.07223808437586096,2.159401298960641,0.9170471280742161,0.47212543554006964,0.5369086790485317,0.6445624760746695
"bors crud, cartofi",ceapa,0.060240963855421686,0.22306368330464715,0.059552495697074014,0.9885714285714287,4.431790123456791,1.0,0.04611492441366154,67.98192771084389,0.8239958500074108,0.26615384615384613,0.985290208241028,0.627773368606702
"telina, ulei",ceapa,0.11876075731497418,0.22306368330464715,0.11738382099827883,0.9884057971014494,4.431047593487207,1.0,0.09089260903955138,67.01075731497478,0.8786714167888563,0.5230061349693251,0.9850770228532167,0.757320182501342
"rosie, verdeata",apa,0.10051635111876076,0.21101549053356283,0.09397590361445783,0.9349315068493151,4.430629734742676,1.0,0.07276539647648869,12.125446145484206,0.8608254865430526,0.43196202531645567,0.9175288077649478,0.6901411204719659
"ceapa, mar",telina,0.06815834767641997,0.12426850258175559,0.03752151462994836,0.5505050505050505,4.429964464590503,1.0,0.029051578825752974,1.948256589761937,0.830897130443329,0.24222222222222217,0.48672058636681276,0.4262220543383978
"patrunjel radacina, rosie",telina,0.0819277108433735,0.12426850258175559,0.04509466437177281,0.5504201680672269,4.429281407854001,1.0,0.03491363042531572,1.9478887512667495,0.84332111157861,0.2799145299145299,0.48662365889752135,0.4566505272469099
"ceapa, paine",patrunjel radacina,0.1882960413080895,0.10981067125645438,0.09156626506024096,0.4862888482632541,4.428429793745308,1.0,0.0708893503692666,1.732859654173379,0.9537791680218358,0.44333333333333325,0.42291922049681097,0.6600723238181474
"apa, ceai",telina,0.05817555938037866,0.12426850258175559,0.03201376936316695,0.5502958579881656,4.4282810732842695,1.0,0.024784379712111292,1.9473503034695168,0.8219989939005219,0.2128146453089245,0.48648170890551146,0.40395679326001077
"ceai, morcovi",ceapa,0.05576592082616179,0.22306368330464715,0.055077452667814115,0.9876543209876544,4.427678707514099,1.0,0.04263810096545514,62.93184165232387,0.8198687568355816,0.24615384615384617,0.9841097928529622,0.617283950617284
"ceapa, rosie",morcovi,0.1225473321858864,0.21445783132530122,0.11635111876075732,0.9494382022471911,4.427155662163869,1.0,0.09006988366547083,15.536278447121852,0.8822371460208319,0.5273010920436818,0.9356345212655959,0.7459871589085072
"lapte, telina",unt,0.08089500860585198,0.10671256454388985,0.03820998278829604,0.4723404255319149,4.426286890871654,1.0,0.02957746896116554,1.6929237688079506,0.8422073759152411,0.2557603686635945,0.4093059484278277,0.41520247083047357
"ceapa, pasta de rosii",morcovi,0.060929432013769366,0.21445783132530122,0.05783132530120482,0.9491525423728814,4.425823652637592,1.0,0.04476453144764946,15.44899598393575,0.8242760263929618,0.26582278481012656,0.9352708744930851,0.6094077318605979
"cartofi, varza",apa,0.04165232358003442,0.21101549053356283,0.038898450946643716,0.9338842975206612,4.425667021692529,1.0,0.030109165454540066,11.933390705679862,0.8076874173532702,0.1819645732689211,0.9162015201996163,0.5591118061828428
"faina, morcovi",lapte,0.10120481927710843,0.1614457831325301,0.07228915662650602,0.7142857142857143,4.424307036247336,1.0,0.05595006532152707,2.9349397590361446,0.8611260053619303,0.379746835443038,0.6592775041050903,0.5810234541577826
"morcovi, ou (crud)",ceapa,0.10430292598967297,0.22306368330464715,0.10292598967297763,0.9867986798679869,4.4238428472476885,1.0,0.07965979482226916,58.85292598967326,0.86407805675593,0.4585889570552147,0.9830084913675241,0.7241092164772034
"faina, morcovi",bors crud,0.10120481927710843,0.10533562822719449,0.04716006884681583,0.4659863945578231,4.423825085589791,1.0,0.03649959562864193,1.6753587598802855,0.8610986086377957,0.2958963282937365,0.403112918888217,0.4568494064292383
"morcovi, varza",ceapa,0.05197934595524957,0.22306368330464715,0.05129087779690189,0.9867549668874172,4.423646880876461,1.0,0.03969617343235741,58.658691910498845,0.8163769111920185,0.22923076923076924,0.9829522280939065,0.6083466192461777
"apa, cartofi",morcovi,0.08674698795180723,0.21445783132530122,0.08227194492254733,0.9484126984126984,4.422373818441233,1.0,0.06366837401240072,15.227432808155688,0.8473852132345636,0.3757861635220125,0.9343290485928523,0.6660201533797039
"apa, paine",patrunjel radacina,0.17728055077452667,0.10981067125645438,0.08605851979345955,0.4854368932038835,4.4206713942234535,1.0,0.06659122351219483,1.7299905822751924,0.9405271966527196,0.42808219178082196,0.42196217121317925,0.6345679763825061
"morcovi, ulei",cartofi,0.19483648881239243,0.10671256454388985,0.0919104991394148,0.4717314487632509,4.420580189216916,1.0,0.0711189977515175,1.6909722022346434,0.9610288336671935,0.438423645320197,0.408624222989304,0.666510885671948
"piper, smantana",apa,0.03580034423407917,0.21101549053356283,0.033390705679862305,0.9326923076923077,4.420018195507592,1.0,0.02583627848003768,11.722055569215641,0.8024858574073324,0.1564516129032258,0.9146907302993691,0.5454652403061865
"piper, verdeata",ceapa,0.07332185886402753,0.22306368330464715,0.07228915662650602,0.9859154929577465,4.419883498521997,1.0,0.05593371272155255,55.16247848537013,0.8349713436637658,0.3225806451612903,0.9818717355083091,0.6549947835159102
"ceapa, unt",telina,0.09087779690189329,0.12426850258175559,0.04991394148020654,0.5492424242424242,4.419803995635021,1.0,0.038620693741279355,1.9427992883900547,0.8510908877253914,0.3020833333333333,0.48527879026110154,0.47545223705196005
"cartofi, morcovi",ceapa,0.09741824440619622,0.22306368330464715,0.09604130808950086,0.9858657243816253,4.419660384766392,1.0,0.0743108356711824,54.96824440619583,0.8572500676656578,0.42791411042944777,0.9818076780366068,0.7082106399685905
"cartofi, ceapa",piper,0.09707401032702237,0.11394148020654045,0.048881239242685025,0.5035460992907802,4.419339632748388,1.0,0.0378204828164391,1.7847750184411115,0.8569050597906922,0.30148619957537154,0.4397052907691207,0.4662745602194082
"apa, mar",verdeata,0.06368330464716007,0.17246127366609296,0.048537005163511185,0.762162162162162,4.4193235151318975,1.0,0.037554101332796144,3.4794241902675616,0.8263454317897372,0.2587155963302752,0.7125961235778205,0.5217996439553325
"ceai, ulei",telina,0.059552495697074014,0.12426850258175559,0.03270223752151463,0.5491329479768786,4.418923030118649,1.0,0.0253017380562328,1.9423275519661063,0.8226939970717423,0.2164009111617312,0.48515377903806306,0.4061454213568604
"ceapa, lapte",faina,0.13769363166953527,0.12220309810671257,0.07435456110154905,0.54,4.41887323943662,1.0,0.05752797272196729,1.908254134550625,0.8972425519331707,0.40074211502782925,0.4759607843137255,0.5742253521126761
"ceai, verdeata",ceapa,0.04784853700516351,0.22306368330464715,0.04716006884681583,0.9856115107913669,4.418520738964384,1.0,0.03648679794170535,53.99707401032695,0.812559705706942,0.21076923076923076,0.981480478001294,0.5985156319388933
"lapte, orez",faina,0.05611015490533563,0.12220309810671257,0.030292598967297763,0.5398773006134969,4.417869178259743,1.0,0.023435764202618194,1.9077452667814112,0.819636463099264,0.20465116279069767,0.4758210032479249,0.39388231227857945
"orez, ou (crud)",lapte,0.046815834767642,0.1614457831325301,0.033390705679862305,0.713235294117647,4.4178007023705,1.0,0.02583248657279721,2.9241890639480994,0.8116406607767142,0.19094488188976377,0.6580248478701824,0.46002916091809853
"orez, ulei",verdeata,0.07366609294320138,0.17246127366609296,0.05611015490533563,0.7616822429906541,4.41654075027515,1.0,0.043405606690346335,3.4724174006952166,0.8350967665451526,0.29528985507246375,0.7120161879733153,0.5435157721939299
"patrunjel radacina, ulei",ceapa,0.09259896729776247,0.22306368330464715,0.09122203098106713,0.9851301115241636,4.41636261416311,1.0,0.07056656426542166,52.248967297762704,0.852510951412947,0.4064417177914111,0.9808608657411143,0.6970403644040571
"ceapa, smantana",morcovi,0.07160068846815834,0.21445783132530122,0.06781411359724612,0.9471153846153847,4.4163245462402765,1.0,0.052458785226966384,14.853888280394328,0.8332269922022778,0.3107255520504732,0.9326775601698915,0.6316636313125077
"apa, sare",patrunjel radacina,0.20585197934595525,0.10981067125645438,0.09982788296041308,0.4849498327759197,4.416235937975068,1.0,0.07722313892896394,1.7283546058072732,0.9740788903337667,0.4625199362041467,0.4214150286983939,0.6970203709334144
"lapte, piper",ou (crud),0.0685025817555938,0.12289156626506025,0.03717728055077452,0.5427135678391959,4.416198640260124,1.0,0.02875889098562926,1.918072289156626,0.8304487969122115,0.24107142857142852,0.4786432160804019,0.42261728812127863
"bors crud, paine",ceapa,0.09053356282271945,0.22306368330464715,0.0891566265060241,0.9847908745247149,4.41484180631836,1.0,0.06896187652009564,51.08356282271976,0.8504891286874634,0.397239263803681,0.9804242314994669,0.6922411162747032
"apa, zahar",verdeata,0.09087779690189329,0.17246127366609296,0.06919104991394148,0.7613636363636364,4.414693340591544,1.0,0.053518149312272445,3.4677813293992292,0.8508027827541579,0.3563829787234043,0.7116311828770231,0.5812806205770278
patrunjel radacina,telina,0.10981067125645438,0.12426850258175559,0.060240963855421686,0.54858934169279,4.414548580658047,1.0,0.046594956170884674,1.9399885255306941,0.8688896254557508,0.34653465346534656,0.4845330336546992,0.516676942314539
"morcovi, patrunjel radacina",telina,0.10981067125645438,0.12426850258175559,0.060240963855421686,0.54858934169279,4.414548580658047,1.0,0.046594956170884674,1.9399885255306941,0.8688896254557508,0.34653465346534656,0.4845330336546992,0.516676942314539
telina,patrunjel radacina,0.12426850258175559,0.10981067125645438,0.060240963855421686,0.4847645429362881,4.414548580658047,1.0,0.046594956170884674,1.7277330520237635,0.883234501347709,0.34653465346534656,0.4212068821461396,0.516676942314539
"sare, telina",patrunjel radacina,0.12426850258175559,0.10981067125645438,0.060240963855421686,0.4847645429362881,4.414548580658047,1.0,0.046594956170884674,1.7277330520237635,0.883234501347709,0.34653465346534656,0.4212068821461396,0.516676942314539
"morcovi, telina",patrunjel radacina,0.12426850258175559,0.10981067125645438,0.060240963855421686,0.4847645429362881,4.414548580658047,1.0,0.046594956170884674,1.7277330520237635,0.883234501347709,0.34653465346534656,0.4212068821461396,0.516676942314539
"ou (crud), verdeata",ceapa,0.08984509466437177,0.22306368330464715,0.08846815834767642,0.9846743295019158,4.414319332103496,1.0,0.06842698060498695,50.695094664372085,0.8498163377031617,0.39417177914110424,0.980274225610574,0.6906396338867604
"bors crud, ulei",ceapa,0.08984509466437177,0.22306368330464715,0.08846815834767642,0.9846743295019158,4.414319332103496,1.0,0.06842698060498695,50.695094664372085,0.8498163377031617,0.39417177914110424,0.980274225610574,0.6906396338867604
"apa, telina",ceapa,0.11222030981067126,0.22306368330464715,0.11049913941480206,0.9846625766871165,4.414266643944558,1.0,0.0854668637668451,50.656247848536935,0.8712316952524524,0.4915773353751914,0.9802590984829744,0.7400164735287434
"bors crud, lapte",ceapa,0.06712564543889846,0.22306368330464715,0.06609294320137693,0.9846153846153844,4.414055080721747,1.0,0.05111964948557445,50.50086058519739,0.8291051660516604,0.2949308755760368,0.9801983572475373,0.6404558404558404
"lapte, ulei",cartofi,0.14251290877796902,0.10671256454388985,0.06712564543889846,0.4710144927536232,4.413861617578308,1.0,0.051917727462591955,1.6886803574375784,0.9019856097335023,0.36862003780718344,0.4078216190555975,0.5500233754090698
"ulei, verdeata",ceapa,0.15559380378657486,0.22306368330464715,0.153184165232358,0.9845132743362832,4.413597317819295,1.0,0.11847683826034405,50.16788787804289,0.9159424140126513,0.6793893129770993,0.9800669304151097,0.8356208346990058
"apa, rosie",piper,0.11910499139414803,0.11394148020654045,0.059896729776247846,0.5028901734104045,4.413582941864728,1.0,0.04632573075681136,1.7824200456310286,0.8780010151235441,0.34592445328031807,0.43896501699969903,0.5142849658592807
"bors crud, unt",ceapa,0.04440619621342513,0.22306368330464715,0.043717728055077454,0.9844961240310078,4.413520432577281,1.0,0.03381231836616197,50.11239242685053,0.8093642923597086,0.1953846153846154,0.9800448561409293,0.5902418891759977
